barangay,year,month,ndvi_mean,ndvi_std,evi_mean,evi_std,ndwi_mean,ndwi_std,s2_valid_px,vv_mean,vv_std,vh_mean,vh_std,s1_valid_px
Aplaya,2021,8,0.28549177619543936,0.4125212964804087,0.21472401824695145,0.2401892620668289,-0.1610111547464674,0.39449750868778505,55,-6.190448580110998,3.4769063416724335,-11.243549717502935,3.578288402008531,1387
Aplaya,2021,9,0.4234051286871478,0.3075776032606777,0.3119538383235341,0.2528275668630911,-0.4166153903761692,0.24355704139778223,1387,-3.4690055485879,4.150953178163372,-11.824381780502883,3.2491340383961,1386
Aplaya,2021,10,0.3656790127051394,0.302579550124446,0.25279272523157176,0.21980495119371593,-0.3832516251644547,0.24998073366094656,654,-6.171518880910874,3.3480162452423414,-11.329886443257156,4.148352137639874,1386
Aplaya,2021,11,-0.1478605717420578,0.0,-0.2884119749069214,0.0,0.16537216305732727,0.0,1,-4.228754794705371,4.673544069352327,-12.729254233059297,4.162677417510149,1387
Aplaya,2021,12,0.3749827486362586,0.34980506784188053,0.26376643935065724,0.23337467438805523,-0.38509561892238936,0.32505319568939633,1387,-6.310498665811431,3.38370683207123,-11.334267905485564,3.9925222472377055,1387
Aplaya,2022,1,0.27318749093823647,0.22860253699380736,0.2275844709446776,0.19867162744345696,-0.26934312496658636,0.20518719302212965,1162,-6.3989391545247685,3.638006339914441,-11.65773090600837,4.295887636250538,1386
Aplaya,2022,2,0.33546161939863034,0.28609759554460124,0.24495368417491445,0.22041014901848033,-0.3568407012556849,0.24574002989361518,1387,-6.107977017150589,3.1743866172573827,-11.056343791892212,3.8357689184312025,1387
Aplaya,2022,3,0.3643818170187434,0.294734596108406,0.28371989897530486,0.23954314761072723,-0.38813818265021593,0.25159044773008044,1387,-6.145132325610466,3.170927527643107,-11.280687211918044,3.7200406464213267,1387
Aplaya,2022,4,,,,,,,0,-5.974132386039582,3.0676519632981365,-10.953471546201001,3.57737999254562,1387
Aplaya,2022,5,0.40616815143886636,0.31407635591910316,0.3237229997949193,0.2546057733798671,-0.40472024572555226,0.26048393917488055,1387,-5.561325028855642,2.949412238970017,-10.66445082449169,3.3157483410380837,1387
Aplaya,2022,6,,,,,,,0,-5.41116510780841,2.975720365720459,-10.662813245242939,3.31646024157177,1387
Aplaya,2022,7,0.42217159617193906,0.3948726273820294,0.3456870264986706,0.2831491621555885,-0.4182470716682425,0.3303395892786327,1387,-5.360187487577373,2.8683726671484644,-10.528047747936887,3.362499383305806,1387
Aplaya,2022,8,0.38575910645160305,0.32102264588733304,0.2998442887319868,0.24332225170901417,-0.3697619814411944,0.2776172439812805,1387,-5.859261179662058,3.0901370914282227,-10.99833742985213,3.773165018879104,1387
Aplaya,2022,9,0.3969408448753392,0.2807327468369969,0.3404484456578842,0.25619088208488056,-0.38325725585493353,0.22166759552670853,1338,-5.462457842500398,3.42613833250839,-10.412988377217998,3.638753215483483,1387
Aplaya,2022,10,0.00702428900533251,0.34723189144712174,0.06843156505514074,0.1591263490338351,0.1375192442425975,0.3629204636667459,27,-5.076922012614549,2.947415923710814,-9.995651935826832,3.50932821166537,1387
Aplaya,2022,11,0.32791421104835944,0.2606153844467473,0.241410891906823,0.20740687399638874,-0.31686323673699984,0.21976060091461744,1265,-5.042809325195428,3.3775233470846286,-10.133567125013704,3.8337428495005113,1386
Aplaya,2022,12,0.3236773375431379,0.3412658208898519,0.23275946089171365,0.2427453273762877,-0.3390647250897585,0.2983952738129473,1387,-6.272178725321345,3.2273243083502385,-11.20650589893147,3.9998103250491246,1387
Aplaya,2023,1,0.32905121399830534,0.2958213268845239,0.22834402175239174,0.2240448937825564,-0.35292299415915046,0.23547518944757648,990,-6.395131903636071,3.5303528973874965,-11.383219465019806,4.383725257632306,1387
Aplaya,2023,2,0.13114531817505273,0.10502633368144297,0.09766488181563412,0.07861949802147754,-0.0983715849792267,0.10459944598920295,41,-6.438303738233521,3.991593785358378,-11.386275224188902,4.433487167062371,1387
Aplaya,2023,3,0.31997195345523516,0.27733158979431605,0.2526997314183051,0.22993530684111305,-0.34779707947292715,0.23900084560297258,1387,-6.555046797974121,3.5391550109560646,-11.428547425562718,4.194675121757935,1385
Aplaya,2023,4,0.33796865619932626,0.2635926450878578,0.2794249361512205,0.23761364169891253,-0.34605338919649975,0.2107982216656528,1387,-6.2557273860371225,3.4050754874110005,-11.363361611715213,3.799171604410439,1387
Aplaya,2023,5,0.3886703162303582,0.29489276451320057,0.33006307966775666,0.2688662908834839,-0.38461776485998317,0.24875034817794206,1387,-5.9371098740430615,3.206855667480326,-11.105408225060792,3.7289334368621896,1387
Aplaya,2023,6,0.4284153345847408,0.3947756079072205,0.3350577682782268,0.28678030651889463,-0.44728857019445106,0.341037758046337,1387,-5.477870935151152,3.0046718397066043,-10.528140817860868,3.438019269930161,1387
Aplaya,2023,7,0.40490122425385683,0.33843900700932045,0.3237055144684324,0.26416468349963823,-0.3992983019385909,0.28149362672293055,1369,-5.303974199682883,3.136783119519828,-10.74560454268633,3.779017263027919,1387
Aplaya,2023,8,0.27817645181915834,0.25383154757520293,0.2560772641077498,0.24156415450837784,-0.25638969088857644,0.23337960881245856,794,-5.667816950458156,3.488549819895339,-10.948478872935464,3.9199558099650966,1387
Aplaya,2023,9,0.3906002734321425,0.3796890249424707,0.29326139656373096,0.26033266599537735,-0.39217132109666564,0.3375616672043677,1387,-5.695158296929936,3.4429028272770448,-10.654967355763622,3.6517976573744364,1386
Aplaya,2023,10,0.4494028107593552,0.2826334901433643,0.4261522373325615,0.29433644902812217,-0.4245006403777337,0.22028567013574163,964,-5.254833005725259,3.3581784544424917,-10.57614954016572,3.9465233863561746,1387
Aplaya,2023,11,0.2432474477443684,0.21083851731328745,0.17479528276721185,0.1521215844863339,-0.19438075399052146,0.18434148016316862,405,-5.7347428572405175,3.5018257328717435,-10.719713651132638,3.93589693811302,1387
Aplaya,2023,12,0.38001014042497017,0.3679025841598594,0.2860066938877408,0.2643706243911374,-0.391089462619171,0.32486910384785656,1387,-5.84402625672055,3.4840878753312423,-10.90516214758631,3.9625764841786633,1386
Aplaya,2024,1,-0.13031549751758575,0.0,-0.2300381362438202,0.0,0.13417547941207886,0.0,1,-6.044924338586924,3.1600228528457888,-10.951962842083875,3.855775533231107,1385
Aplaya,2024,2,0.35969898147272183,0.25864085379162294,0.25924962082329756,0.20551230299944762,-0.40209625250050196,0.2124672665948632,1387,-5.928556593673911,2.992939373539126,-11.104766643757973,3.7117627132609554,1386
Aplaya,2024,3,0.31609706360016415,0.24111271447066063,0.2407270723742304,0.1977552788248347,-0.33339743864012356,0.18398571733646846,678,-6.066576517442217,2.906184562041967,-10.819069166770515,3.319162057445531,1387
Aplaya,2024,4,0.3971435913153903,0.28108836769596446,0.30853420201305964,0.24342358893438873,-0.4329990839886817,0.21824759724912657,1387,-6.048126744931145,2.8906081704393243,-11.053089583519556,3.520191601012032,1387
Aplaya,2024,5,,,,,,,0,-5.669309530737549,2.620780893948045,-10.790386685168219,3.195131249269073,1387
Aplaya,2024,6,0.5914749991386494,0.1365310695650478,0.5819778651633162,0.1863361380269812,-0.49175789381595364,0.0907349711971613,47,-5.6002165730921725,2.7064907359450943,-10.383819954712884,3.1009294423588627,1387
Aplaya,2024,7,,,,,,,0,-3.2817611361423356,4.122634233506772,-11.815553425539276,3.603211448570793,1387
Aplaya,2024,8,0.3337375302244253,0.22767567637100997,0.2728052828010629,0.19366103856015796,-0.3130801572298555,0.19474976842367372,1387,-5.373397636727565,3.1489712961573235,-10.311130407568703,3.4788173599150194,1386
Aplaya,2024,9,0.38992967833146625,0.3472495105592985,0.28910329434735615,0.24137773303674684,-0.38069998589895443,0.3000873852912419,1352,-5.547254089400447,3.2159407705891487,-10.759587488251418,3.629131340852097,1386
Aplaya,2024,10,0.3984738831242472,0.36358819249288366,0.31884497912708376,0.27084686047335904,-0.39135871339849915,0.3173656696837311,1387,-5.615334984807805,3.5798153043799723,-10.885803997162075,3.7729245970891228,1387
Aplaya,2024,11,0.33287136935222433,0.32477875231468856,0.24072571806513332,0.2274072200144471,-0.34736522728150143,0.2981845890731189,1354,-6.003995471516878,3.3255801739958435,-11.16220454306266,3.917902722409417,1384
Aplaya,2024,12,0.29038195559149643,0.23284364324595175,0.24993119051699356,0.20688526242607067,-0.2635355402049518,0.20108263692661849,1182,-5.7149124044123205,3.971111603482965,-10.393103460495894,4.058614439308985,1387
Aplaya,2025,1,,,,,,,0,-5.955745192956915,3.799641123206482,-11.342560766579272,4.487393293298494,1386
Aplaya,2025,2,0.3332225447746185,0.30082296703007927,0.2546177129000263,0.24351005038399037,-0.34802358233712766,0.2510951738589546,1387,-6.246782344080403,3.57995190017383,-11.197706426831568,4.182001292716481,1387
Aplaya,2025,3,0.3312383934515434,0.2631669605338517,0.26674707497584665,0.22187557421430112,-0.34937419588692004,0.22446219477730583,1288,-6.036683890428703,3.5494772411796323,-11.093230154179976,3.947545265284487,1387
Aplaya,2025,4,0.36085534671410424,0.2447510878630646,0.30481717007738973,0.23291037127370023,-0.3731100682604158,0.18610354447703875,1289,-4.454573876636727,4.625363485797279,-13.270013386170142,3.8867535685764505,1387
Aplaya,2025,5,0.3738854439930092,0.29738148364109035,0.3085566854780108,0.26027189939460244,-0.38816172469668514,0.240451623775496,1387,-5.53743750883687,3.149645791396425,-10.5844575113764,3.52938956525381,1387
Aplaya,2025,6,,,,,,,0,-2.840694265600247,4.229965542781068,-11.277897621316292,3.4470251557338476,1387
Aplaya,2025,7,,,,,,,,-3.448285085205849,4.504176343052311,-12.174789137456097,4.011663205299924,1387
Aplaya,2025,8,0.32708693099380703,0.3439428703109403,0.25404631579168846,0.22856461975554304,-0.3175182281372228,0.3156111798508652,1387,-5.826906885562316,3.8757720227556147,-11.095853860655856,3.883735725377181,1387
Aplaya,2025,9,,,,,,,,-3.223496065997162,4.686161484411473,-11.939998000666835,3.806118254331042,1387
Aplaya,2025,10,,,,,,,0,-6.005968218164344,3.9732858544911984,-11.400009438502929,4.72658848742108,1387
Aplaya,2025,11,0.2567925116439397,0.38620559032190316,0.1778380095079258,0.22522481518749837,-0.26605450837129546,0.36799110930759044,1387,-3.6961834846006054,5.351689484223335,-12.746375192832376,4.87362173525513,1387
Baclaran,2020,1,0.5014681470477081,0.259368938450642,0.3322964678605165,0.21111394682301485,-0.4824924166949627,0.1717438945586654,3236,-5.48938776211072,3.997593145502944,-13.726211944896567,2.611159850499984,3236
Baclaran,2020,2,0.3401832500653371,0.23100204168430924,0.2787966007623451,0.2289240530146522,-0.3487292834739122,0.15914778579406083,1416,-6.109813687070409,4.293392559791661,-15.069702890574312,3.5822137346161687,3234
Baclaran,2020,3,0.48566099988021655,0.26525256222785576,0.33995745505412583,0.2102809980860501,-0.46998277652068426,0.1741742096275694,3236,-6.1781299629744035,4.139717113168472,-14.587531397185916,3.1724738863344544,3236
Baclaran,2020,4,0.4725431476796168,0.2732191155376077,0.3612536987852368,0.22841738267180894,-0.45641595424331033,0.18252021717065386,3236,-6.559544333129864,4.481598674389724,-14.75871985608293,2.814118891016699,3236
Baclaran,2020,5,0.5070679405270486,0.27766301194890036,0.38097841031820756,0.22864677373108488,-0.47560085258645834,0.18271984217919637,3236,-5.964659265848973,4.371973143697932,-13.812733402726673,2.593677049315428,3236
Baclaran,2020,6,0.46864177337947005,0.2864464444796011,0.37050134040964705,0.2569759722374418,-0.4666131307215252,0.19036266888008344,3236,-5.951264373449855,4.181658298906979,-14.142006037630178,2.5760060716498048,3236
Baclaran,2020,7,0.4310494165194693,0.26905989428517046,0.33253281612378216,0.25528519556834106,-0.40889157254173497,0.19008816149750418,3236,-6.564564897108959,2.806658625315841,-12.610706986009859,3.760712153153521,3236
Baclaran,2020,8,0.5151805749566057,0.2281180964486042,0.4439499861597525,0.23128373016529355,-0.4579725197167821,0.168412785757175,855,-5.549846794177514,4.031575458281033,-14.43631017937502,3.429005315999885,3236
Baclaran,2020,9,0.47197015662912095,0.24453687743800007,0.424371276298062,0.24749083160185958,-0.41890547265063,0.17172842659528637,3236,-7.009940882889161,2.830675524046936,-12.52416294049681,3.371306814018291,3236
Baclaran,2020,10,0.539512816039417,0.27519549966171664,0.3876413851289725,0.22471605024645547,-0.5044236135064151,0.17952135808035818,3236,-3.768660070256885,4.434611432246367,-12.214054636961157,2.282579002408331,3236
Baclaran,2020,11,-0.03351382166147232,0.009032815732656933,0.2795494332909584,0.12059302794460017,0.07666411995887756,0.0044949870980016265,5,-4.960679809653089,3.882305122326453,-13.206178982892938,2.2826822465955354,3236
Baclaran,2020,12,0.45202196244131626,0.2581879289812996,0.2808881295584334,0.21007709148629253,-0.4488206214307786,0.17728116506948507,3236,-5.392943596194545,4.111620607903921,-14.176604324346247,3.171986779643059,3236
Baclaran,2021,1,0.5147512294948631,0.16964183059772683,0.4382949484548669,0.1725758819975039,-0.4553348143217136,0.131736518928239,281,-5.518135007561886,4.023306172852746,-14.463401229002212,3.257687716513255,3236
Baclaran,2021,2,0.5284346933847086,0.2820455229642807,0.36167659459786466,0.22979054119931014,-0.5059539483849452,0.1886385232263054,3236,-4.94152302849591,4.260551637051952,-13.584012076884916,2.7971202336031644,3236
Baclaran,2021,3,0.010592116974294186,0.0,0.014771406538784504,0.0,-0.0286320261657238,0.0,1,-6.129109893098422,4.36424809320993,-14.387920008270047,2.5942406032033887,3236
Baclaran,2021,4,0.5781049281358719,0.0628955382261744,0.5134047617514927,0.07246495055253013,-0.48403988778591156,0.04829618756180319,6,-5.790105858472471,4.149217929410935,-14.05631740537689,2.5316200340025388,3236
Baclaran,2021,5,0.3922812436090235,0.21972124338358007,0.3135991909309367,0.19219622151266574,-0.4182231014126703,0.1465363614524626,3236,-6.251461610154044,4.351901169209473,-14.451055665135533,2.919091563328723,3236
Baclaran,2021,6,0.40732340274136497,0.22648386483593744,0.38418194000175687,0.26120843218136947,-0.3528639272632445,0.17598303803536552,2444,-5.148775601144812,4.0241939959392665,-13.722776373408552,2.775110651842646,3236
Baclaran,2021,7,0.33156048975608965,0.08917058443580772,0.35330417614292214,0.16280221515368185,-0.2761236462328168,0.09514912072662084,27,-4.928357725578078,4.5229621765416494,-14.649811728195036,3.9557458788971838,3235
Baclaran,2021,8,,,,,,,0,-7.098967636362794,2.866395887154328,-13.054853538164645,3.7559434805693095,3235
Baclaran,2021,9,0.5673351994499352,0.2924181073921613,0.4006576388447866,0.2234051608016294,-0.5315353926770536,0.1924715476604112,3236,-6.010340054841038,4.368734414147743,-14.226426800374494,2.729168572557043,3236
Baclaran,2021,10,0.4825507046259711,0.1682419251551907,0.45188166720397555,0.2119415885807355,-0.44120182431857974,0.12235128567210529,396,-6.756938753555189,2.6458144943271336,-12.205153988331194,3.158543043505572,3236
Baclaran,2021,11,-0.008360579077686586,0.06294480465160729,-0.03840068035892078,0.14463537092141437,0.020882162132433484,0.055087914112575284,7,-4.80498951477743,4.167298005862292,-13.516599026687095,2.750250970705818,3236
Baclaran,2021,12,0.48640333651129714,0.26854046262215914,0.32096807405812505,0.22460479924272472,-0.47807033485974626,0.18284607694470398,3236,-7.042135837653465,2.8477408374235367,-13.018851525782056,4.04887899483482,3234
Baclaran,2022,1,,,,,,,0,-6.879112903763665,2.8356151073631723,-13.00159433201255,3.8037242899366466,3235
Baclaran,2022,2,0.5223050378143392,0.27088286066461026,0.38125146014372624,0.23528839557777328,-0.49384521828926625,0.17629608423826518,3236,-7.092519568401131,2.932542803076275,-12.483739370137117,3.496728975354062,3236
Baclaran,2022,3,0.4833700609985775,0.27403583092468603,0.35731648429418167,0.22149846888593983,-0.48365379041590395,0.1783759064390843,3236,-7.162744113787494,2.79437256903411,-12.61025628729347,3.241221816692377,3236
Baclaran,2022,4,0.4204922972716085,0.23566108681444153,0.35470313386080304,0.2169172553636277,-0.4151420398413672,0.15647967258436704,2977,-6.848624091454389,2.728571331927104,-12.118863345060518,3.0815552119599636,3236
Baclaran,2022,5,0.4634535244432434,0.2720050282433214,0.35085097688806305,0.23634385105947514,-0.4588121214316157,0.17921007873970307,3236,-6.38151869555642,2.5532715813026066,-11.820271562324475,2.9409282493508266,3236
Baclaran,2022,6,,,,,,,0,-6.188693844845411,2.845319254149698,-12.060163133177983,3.5617703537117307,3235
Baclaran,2022,7,,,,,,,0,-6.327577565382667,2.6368604474440738,-12.505821087129425,3.798527089779762,3236
Baclaran,2022,8,0.6057969780056564,0.1493074025691492,0.475489843135373,0.15836001267152944,-0.5168334833371919,0.11869149880158439,1382,-6.714230136173672,2.7273040043252728,-12.170188914150987,3.17536289538803,3236
Baclaran,2022,9,,,,,,,0,-6.376943888154903,2.7643923476313743,-11.643899564441321,2.9008633985868717,3236
Baclaran,2022,10,0.3755324695747896,0.23134084857751347,0.34352017853592254,0.2528012732410313,-0.34838860785293446,0.18016376852701066,183,-6.061382892908832,2.8148109804273203,-11.293286683680241,3.192622715289911,3236
Baclaran,2022,11,,,,,,,0,-5.681877666187402,2.673055980156022,-11.116326339349454,3.047889212126864,3236
Baclaran,2022,12,0.5515658054953545,0.2341855512864348,0.4241344864748062,0.22367154540768522,-0.49665527203924936,0.1713956674906079,1728,-6.654780932670758,2.627221810577581,-11.99386939629963,3.1608571078873546,3236
Baclaran,2023,1,0.49093121447999694,0.265242474118585,0.3289907457153654,0.2272025620627716,-0.4681604625770469,0.17821517888634084,3196,-6.7763160618024205,2.7443862187438497,-12.594661556628655,3.7680448977353374,3236
Baclaran,2023,2,,,,,,,0,-6.615789031041193,2.6814883741019733,-12.415463522572784,3.680156826877021,3236
Baclaran,2023,3,0.45942649513380246,0.2527197803252485,0.35833153615029845,0.21347276128339657,-0.450198667221047,0.1647678614078073,3236,-7.112550072118106,2.7320644578788578,-12.380579817427707,3.349595370598837,3236
Baclaran,2023,4,0.47509983718456783,0.24261815349633514,0.3932615346369167,0.21902023455729794,-0.4549954041312829,0.1590741762602757,3236,-7.220828701809617,3.062412509026462,-12.451725028317112,3.3788041411103924,3236
Baclaran,2023,5,0.4299455514157034,0.2142139218469178,0.3817478418199766,0.20561568538422506,-0.3995062980604975,0.1499413545225851,3215,-6.854794541047758,2.8915822076634163,-12.194835174980733,3.2264404143650314,3236
Baclaran,2023,6,0.489230011881791,0.29337830872756493,0.3602926236181989,0.266401829944662,-0.4755372284671696,0.19415218109842342,3236,-6.2671850661986666,2.452140282734344,-11.75605134871569,3.0026957446698637,3236
Baclaran,2023,7,,,,,,,0,-6.382564272363153,2.896886500547758,-12.420132920268085,3.8780008329946374,3234
Baclaran,2023,8,0.4085738163963453,0.19872620299328647,0.43457554242527235,0.24773182010197786,-0.3381302746554803,0.13939077434784225,3236,-6.733267183991762,2.83491912594713,-12.311713083233876,3.331484126979199,3236
Baclaran,2023,9,0.5676875237670006,0.30334704510814176,0.39201673596354303,0.2308142224860583,-0.5339896093812917,0.19661719347941428,3236,-6.340719475853801,2.615666625050444,-11.498373621656842,2.9116113475368466,3236
Baclaran,2023,10,0.47121717491298,0.24669299774721526,0.3770502315329748,0.22668047922761403,-0.4540962053140961,0.1636281504246633,3231,-5.801298055622266,2.661718353805584,-10.77554812834901,2.8852304919675884,3236
Baclaran,2023,11,,,,,,,0,-6.190807075594289,2.6640356963337863,-11.429176300589091,3.1378112835213123,3236
Baclaran,2023,12,,,,,,,0,-6.504477998077042,3.0353374453209794,-11.97814065310757,3.958380475261427,3228
Baclaran,2024,1,0.314955324179181,0.214570847337725,0.2408039498510607,0.19239857895328327,-0.36630805169892744,0.15684740317123738,454,-6.891681347527272,2.9012972425273764,-12.478338689390217,3.992841985034928,3236
Baclaran,2024,2,0.5434473124621949,0.2696719385980804,0.38710674551103713,0.22174172670354808,-0.5231360453617696,0.1742533794260145,3236,-6.813501437537702,2.495174694045482,-11.994865129928575,3.075574620791786,3236
Baclaran,2024,3,0.4618827377157428,0.2604339887703547,0.3374860191270075,0.20962662504528917,-0.44896584296457537,0.1700580352556829,3236,-6.924870111591514,2.6086161827823933,-11.943990196408695,3.063955100138947,3236
Baclaran,2024,4,0.4223032418465208,0.2720091634390224,0.32437156962307473,0.2321004029378657,-0.45326401303264424,0.18298117995870197,3236,-7.445562424493709,2.9891277633565916,-12.656677297059758,3.6240046092760196,3236
Baclaran,2024,5,,,,,,,0,-7.254547098375538,2.7851096014078194,-12.482260295686086,3.507895403697229,3236
Baclaran,2024,6,0.5004861431707317,0.2689576501326874,0.4628824482040769,0.2805270824739965,-0.4608776602658155,0.18978924540922362,3236,-6.747069027646678,2.583418074350968,-11.893755002492938,3.1552692219832963,3236
Baclaran,2024,7,0.3025107773929602,0.15058787137898857,0.2939134471879231,0.17568038506001898,-0.28127743706674047,0.11336861168969938,2392,-4.90265547432181,4.3510208673372555,-13.593378684583344,3.260018534514221,3235
Baclaran,2024,8,0.38841577205127786,0.1609201910738048,0.38730205597262257,0.1820118689221443,-0.3321525300538976,0.13055976697674265,2106,-6.6106175938621154,2.8426143619952398,-12.168051598117005,3.8557832657103552,3236
Baclaran,2024,9,0.5141593535068506,0.2864476526877465,0.3661801321962619,0.2368373910414907,-0.48228655497007705,0.194057660566728,2828,-6.5596974001596084,2.657138332113796,-12.079440816398835,3.641210388124952,3236
Baclaran,2024,10,0.5347706340650507,0.2990572832686806,0.38643047391220914,0.2403757729659092,-0.5078855114378672,0.20444164739114482,3236,-6.495188832898346,2.7689697964686677,-11.453974485521673,3.200986771902536,3236
Baclaran,2024,11,0.418375752225677,0.24646648784874492,0.3000367616131072,0.2046730451806833,-0.4301784501744477,0.16998958479439202,3214,-6.680316249152118,2.7078979608985208,-12.047941833048405,3.5285680013431895,3236
Baclaran,2024,12,0.46706687544733627,0.27027276503087794,0.34110953775631403,0.22782160915233823,-0.4578594421277597,0.18391102664202594,2405,-5.602647249592059,2.8372907772924956,-10.973600687845932,3.3086567429315794,3236
Baclaran,2025,1,0.45074682475041594,0.24899457705556272,0.36483989707175807,0.23694474678171018,-0.44615154659224565,0.17446812862849284,3236,-6.127413588469209,2.818448206285783,-11.660164677032721,3.554964772563875,3235
Baclaran,2025,2,0.4646626348942806,0.2511128437941873,0.3362136362834877,0.22785915639303414,-0.4404448259057665,0.17015688203556212,2629,-6.505249765976728,2.76322325351336,-12.005771134518382,3.5963099279336026,3236
Baclaran,2025,3,0.4813732118386107,0.2620597155919074,0.35181797617807176,0.2208709833017426,-0.46759834009294887,0.1742101854702139,3236,-6.6368453276674,2.782301103969826,-11.99817936884973,3.5456003590442506,3236
Baclaran,2025,4,0.46399598938051956,0.2453559417150076,0.3918946069560275,0.22667892604971634,-0.45361375387793135,0.1677471857651981,3236,-6.273433096791592,4.595426007629624,-14.715382904182727,2.800377011840866,3236
Baclaran,2025,5,0.4656958849974192,0.28887248842481805,0.4020859314072016,0.2743559869589227,-0.4550873748482329,0.19689026098523285,3236,-6.808902670430032,2.8593262410314275,-11.819120191249493,3.30312330722744,3236
Baclaran,2025,6,,,,,,,0,-3.6439502362702902,5.0405966958085315,-12.844282907050443,2.853948996593043,3236
Baclaran,2025,7,,,,,,,,-4.624606207207098,4.245608887988967,-13.442214546837997,3.287081671449991,3236
Baclaran,2025,8,0.2730018850482549,0.1962201872228886,0.2571961240725275,0.1856223529155676,-0.3078486060188624,0.1463428058648949,839,-6.114560025106371,3.2310565751768774,-11.94710746824243,3.981175309276693,3236
Baclaran,2025,9,0.46110770382622124,0.2530995268276177,0.3413808232686005,0.23342904798622247,-0.4284022680079758,0.17762439860732515,3236,-4.17566744022361,4.462730156177119,-13.085116480984848,2.5300351265784857,3236
Baclaran,2025,10,,,,,,,0,-6.2776935464148345,2.9441515597763317,-11.592311683945512,3.3976821644107917,3236
